ticket_id,entry_station,exit_station,entry_hour,distance,expected_time,travel_time,ticket_type,repeat_usage,fraud_label
fe93b09e,Vijayanagar,Kadugodi Tree Park,18,13.7,23,21,QR,0,0
5b956df2,Hongasandra,Beratena Agrahara,6,2.73,4,5,Token,0,0
400340f7,Nadaprabhu Kempegowda Station Majestic,Hongasandra,16,21.11,36,36,SmartCard,0,0
4bf284d3,Mysuru Road,Krantivira Sangolli Rayanna Railway Station,9,1.3,2,3,SmartCard,0,0
06e96f86,Manjunath Nagar,Biocon Hebbagodi,13,2.2,3,5,QR,0,0
e42ecb9f,Delta Electronics Bommasandra,National College,23,21.82,37,39,Token,0,0
0d37cba6,Jalahalli,Kundalahalli,17,6.18,10,9,Token,0,0
724cf6f5,Hoodi,Chickpete,18,11.48,19,102,Token,0,1
b6e1091f,Indiranagar,Ragigudda,14,21.54,36,36,QR,0,0
f68e472a,Kengeri,BTM Layout,19,9.41,16,19,SmartCard,0,0
1f33d1f3,Jalahalli,Mahakavi Kuvempu Road,20,1.06,1,2,QR,0,0
201c8956,Hongasandra,BTM Layout,14,16.77,28,29,SmartCard,0,0
866b56b1,Mahakavi Kuvempu Road,Central Silk Board,19,6.85,11,13,Token,0,0
9a340dea,BTM Layout,South End Circle,18,19.68,33,32,SmartCard,0,0
8724441c,Vijayanagar,Srirampura,11,17.03,29,32,QR,0,0
18247186,Rashtreeya Vidyalaya Road,Bommanahalli,14,10.76,18,18,SmartCard,0,0
eea58440,Kundalahalli,Garudacharapalya,18,19.28,33,32,QR,0,0
3ca856a4,Pattanagere,Challaghatta,5,1.77,3,3,QR,0,0
7986db37,Trinity,Srirampura,21,22.29,38,39,Token,0,0
53fa2ff6,Sri Sathya Sai Hospital,Mantri Square Sampige Road,16,6.87,11,13,SmartCard,0,0
c829ffd7,Mahatma Gandhi Road,Seetharampalya,11,23.45,40,40,Token,0,0
ddfb281a,Hongasandra,Manjunath Nagar,13,12.83,21,22,Token,0,0
3cc5e05d,Peenya Industry,Mahakavi Kuvempu Road,22,19.2,32,35,SmartCard,0,0
8ce79ead,Infosys Foundation Konappana Agrahara,Biocon Hebbagodi,20,23.02,39,40,SmartCard,0,0
5f22c4a4,Manjunath Nagar,Sandal Soap Factory,12,18.45,31,30,SmartCard,0,0
92276f31,Nallurhalli,Jayanagar,6,16.15,27,25,QR,0,0
845af0d5,Magadi Road,Hopefarm Channasandra,5,21.06,36,36,Token,0,0
3e69e30c,Infosys Foundation Konappana Agrahara,Rashtreeya Vidyalaya Road,18,22.29,38,37,SmartCard,0,0
822b22d1,Electronic City,Yelachenahalli,16,3.16,5,7,SmartCard,0,0
d123d143,Hongasandra,Dasarahalli,7,19.65,33,31,SmartCard,0,0
2e949afc,Kudlu Gate,Bommanahalli,12,13.16,22,21,SmartCard,0,0
93cf9038,Kengeri Bus Terminal,Hoodi,19,22.93,39,40,QR,0,0
71eee178,Biocon Hebbagodi,Jalahalli,22,11.64,19,17,SmartCard,0,0
10418244,Goraguntepalya,Sri Sathya Sai Hospital,10,10.12,17,15,QR,0,0
33154f2c,Peenya Industry,Huskur Road,19,4.23,7,9,Token,0,0
4356d51b,Sir M Visvesvaraya Central College,Vajarahalli,18,2.51,4,3,QR,0,0
02d895ab,Halasuru,Yeshwanthpur,15,9.89,16,19,Token,0,0
9b70ee5d,Mantri Square Sampige Road,Sri Sathya Sai Hospital,18,3.78,6,8,Token,1,1
6a8ffd5b,Huskur Road,Nagasandra,15,4.8,8,8,QR,0,0
8454e05c,Nadaprabhu Kempegowda Station Majestic,Singasandra,5,9.14,15,15,QR,1,1
74c2b3b4,Attiguppe,Yelachenahalli,15,23.44,40,3,QR,0,1
7f117dc8,BTM Layout,National College,7,10.47,17,15,SmartCard,1,1
07a93aaf,Rajarajeshwari Nagar,Cubbon Park,6,23.65,40,38,Token,0,0
0d64c936,Doddakallasandra,Magadi Road,6,23.93,41,5,Token,0,1
ad70b8ac,Mantri Square Sampige Road,Manjunath Nagar,14,7.92,13,14,SmartCard,0,0
631000c6,Rajajinagar,Yelachenahalli,10,16.08,27,28,SmartCard,0,0
d5fdb2ec,Sri Balagangadharanatha Swamiji Hosahalli,Manjunath Nagar,9,9.35,16,14,SmartCard,0,0
77c61b5c,Hopefarm Channasandra,Singayyanapalya,6,9.01,15,16,QR,0,0
28adaa97,Sri Sathya Sai Hospital,Srirampura,10,19.9,34,33,Token,1,1
73306c54,Pantharapalya Nayandahalli,Mantri Square Sampige Road,20,20.11,34,37,SmartCard,0,0
64851127,Jayaprakash Nagar,Sandal Soap Factory,10,12.64,21,23,Token,0,0
21dac68b,Konanakunte Cross,Pantharapalya Nayandahalli,7,24.62,42,45,SmartCard,0,0
8ec82174,Nadaprabhu Kempegowda Station Majestic,Srirampura,18,5.67,9,8,SmartCard,0,0
0ad5c3f6,Swami Vivekananda Road,Challaghatta,10,7.32,12,12,SmartCard,0,0
85508e62,Pattandur Agrahara,Garudacharapalya,16,7.16,12,13,QR,0,0
3808508a,Jayadeva Hospital,Electronic City,10,24.01,41,40,SmartCard,0,0
8b499eca,Thalaghattapura,Bommanahalli,18,14.18,24,22,SmartCard,0,0
387cff8d,Hongasandra,Whitefield (Kadugodi),13,9.94,17,18,QR,0,0
ff87ee5a,Nadaprabhu Kempegowda Station Majestic,Konanakunte Cross,7,6.99,11,9,Token,0,0
24f1e413,Yeshwanthpur,Nadaprabhu Kempegowda Station Majestic,17,6.64,11,14,Token,0,0
053810bf,Vajarahalli,Attiguppe,12,18.41,31,91,SmartCard,0,1
72bfbea2,Krishna Rajendra Market,Dr B R Ambedkar Station Vidhana Soudha,14,2.25,3,3,Token,0,0
866cf35d,Banashankari,Central Silk Board,12,16.73,28,30,SmartCard,0,0
2b6bf4c7,Kadugodi Tree Park,Sri Balagangadharanatha Swamiji Hosahalli,21,17.31,29,29,SmartCard,0,0
19806e7a,Mysuru Road,Challaghatta,5,8.2,14,12,SmartCard,0,0
f04b1a3c,Krishna Rajendra Market,Hoodi,5,5.46,9,8,Token,0,0
658a8c4e,Vajarahalli,Whitefield (Kadugodi),16,3.13,5,3,Token,0,0
870d8552,Jayanagar,Mahatma Gandhi Road,13,18.5,31,121,SmartCard,0,1
a4eb7a4c,Rajajinagar,Srirampura,22,22.84,39,39,SmartCard,0,0
dee16d36,Sandal Soap Factory,Doddakallasandra,9,24.89,42,40,SmartCard,0,0
e9bddbbd,Doddakallasandra,Deepanjali Nagar,19,20.56,35,35,SmartCard,0,0
05968b15,Central Silk Board,Hoodi,11,5.11,8,11,SmartCard,0,0
85a19e92,Yelachenahalli,Peenya,20,9.46,16,15,SmartCard,0,0
5d512542,Huskur Road,Srirampura,15,2.65,4,2,SmartCard,0,0
7f51e837,Nagasandra,Kengeri,23,1.87,3,4,SmartCard,0,0
de569e79,Yelachenahalli,Jayaprakash Nagar,22,1.96,3,4,SmartCard,0,0
52cd7d33,Peenya Industry,Pantharapalya Nayandahalli,14,15.89,27,25,SmartCard,0,0
50d3e52a,Whitefield (Kadugodi),Jayanagar,13,13.56,23,21,Token,0,0
4709af7a,Trinity,Madavara,12,13.27,22,25,QR,0,0
ccca97f1,Dasarahalli,Jayadeva Hospital,8,8.17,14,15,QR,1,1
d8608f7a,Beratena Agrahara,BTM Layout,23,16.7,28,5,QR,0,1
911aa29a,Kadugodi Tree Park,Konanakunte Cross,14,11.67,20,20,SmartCard,0,0
8d50b11a,Lalbagh,Kundalahalli,23,17.37,29,28,QR,0,0
8fcf9b39,Dasarahalli,Peenya,5,17.93,30,33,SmartCard,0,0
e3824285,Jayadeva Hospital,Swami Vivekananda Road,11,6.5,11,1,Token,0,1
2be09ad7,Krishnarajapura,Whitefield (Kadugodi),21,10.63,18,3,QR,0,1
2d9af365,Attiguppe,Chickpete,17,8.52,14,14,QR,0,0
b35fc25d,Peenya Industry,Baiyappanahalli,12,6.03,10,9,SmartCard,0,0
c09421a9,Yelachenahalli,Magadi Road,6,4.47,7,10,SmartCard,0,0
9467acc5,Konanakunte Cross,Electronic City,9,23.87,40,38,QR,0,0
58f476b7,Chikkabidarakallu,Rashtreeya Vidyalaya Road,18,10.41,17,15,Token,0,0
3716b8b0,Ragigudda,Yelachenahalli,18,3.38,5,5,QR,1,1
cb9effab,Kengeri Bus Terminal,Jayadeva Hospital,8,11.56,19,21,SmartCard,0,0
eaf642f6,Delta Electronics Bommasandra,Central Silk Board,17,10.32,17,16,SmartCard,0,0
fe4a18f9,Goraguntepalya,Mysuru Road,21,21.56,36,3,QR,0,1
8a7d2baa,Nadaprabhu Kempegowda Station Majestic,Sri Sathya Sai Hospital,11,17.81,30,5,SmartCard,0,1
a4a963d3,Jayanagar,Srirampura,12,20.88,35,35,QR,0,0
665cba9f,Jayadeva Hospital,Kundalahalli,8,1.41,2,2,QR,0,0
67bc67b0,Sri Balagangadharanatha Swamiji Hosahalli,Vijayanagar,20,1.13,1,3,Token,0,0
4c9f2fa7,Attiguppe,Sri Balagangadharanatha Swamiji Hosahalli,8,8.55,14,12,Token,0,0
e7708a93,Benniganahalli,Mantri Square Sampige Road,23,12.95,22,24,SmartCard,0,0
a30049c6,Pattanagere,Electronic City,16,9.29,15,14,QR,0,0
a72e7c24,Magadi Road,Sri Balagangadharanatha Swamiji Hosahalli,8,22.12,37,35,Token,0,0
01f56048,Kengeri Bus Terminal,Sandal Soap Factory,14,19.02,32,32,SmartCard,0,0
db66b96c,Attiguppe,Nallurhalli,20,15.07,25,26,Token,0,0
05d16eda,Cubbon Park,Konanakunte Cross,16,2.82,4,3,SmartCard,0,0
ca1fbb2e,Kudlu Gate,Rajarajeshwari Nagar,6,13.69,23,25,Token,0,0
70194da0,Chickpete,Trinity,17,19.3,33,3,SmartCard,0,1
7c421329,Sri Balagangadharanatha Swamiji Hosahalli,Biocon Hebbagodi,13,11.15,19,22,QR,0,0
1990a806,Dasarahalli,Pattanagere,19,4.19,7,6,QR,0,0
78d8100b,Chickpete,Sri Balagangadharanatha Swamiji Hosahalli,16,4.18,7,5,QR,0,0
1311038b,Nagasandra,Kundalahalli,20,20.34,34,37,Token,0,0
baf643b0,Bommanahalli,Pantharapalya Nayandahalli,7,10.25,17,16,SmartCard,0,0
cd619c64,Mahalakshmi,Silk Institute,21,5.5,9,8,QR,0,0
3ca8717c,Madavara,Rajajinagar,23,1.97,3,3,SmartCard,0,0
b646afcb,Nagasandra,Hoodi,7,10.08,17,17,QR,0,0
315ac49c,Hopefarm Channasandra,Rajarajeshwari Nagar,19,17.61,30,5,Token,0,1
1bc9b8fc,Magadi Road,Lalbagh,15,20.89,35,36,QR,0,0
f059f047,BTM Layout,Trinity,22,8.03,13,12,Token,0,0
7056b0a7,Huskur Road,Vijayanagar,8,7.93,13,16,QR,0,0
011813b6,Kudlu Gate,Whitefield (Kadugodi),13,8.56,14,16,Token,0,0
47c12145,Indiranagar,Sri Balagangadharanatha Swamiji Hosahalli,21,8.91,15,18,QR,0,0
a44374d4,Sir M Visvesvaraya Central College,Vijayanagar,12,5.79,9,11,Token,0,0
803c5716,Pantharapalya Nayandahalli,Krishna Rajendra Market,17,7.12,12,10,SmartCard,0,0
28186bd0,Silk Institute,Halasuru,20,4.29,7,5,SmartCard,0,0
c42e2960,Peenya Industry,Deepanjali Nagar,16,9.44,16,16,QR,0,0
08fd5dd8,Chikkabidarakallu,Beratena Agrahara,10,23.36,40,42,Token,0,0
c0bcf4e0,Cubbon Park,Mahakavi Kuvempu Road,15,10.24,17,18,SmartCard,0,0
c8c671c9,Lalbagh,Kadugodi Tree Park,17,10.37,17,15,Token,0,0
5d738a4a,Yelachenahalli,Seetharampalya,8,5.95,10,9,Token,0,0
1227c1b6,Mahatma Gandhi Road,Rajarajeshwari Nagar,11,17.33,29,30,SmartCard,0,0
891e19e8,Pantharapalya Nayandahalli,Sri Sathya Sai Hospital,6,10.42,17,2,Token,0,1
c0b6d449,Nadaprabhu Kempegowda Station Majestic,Hoodi,17,10.83,18,106,QR,0,1
30d090fd,Nallurhalli,Mysuru Road,22,18.31,31,34,QR,1,1
1c8f4153,National College,Madavara,7,7.62,13,12,QR,0,0
ea2fd8ab,Chikkabidarakallu,South End Circle,5,9.23,15,16,QR,1,1
5f6c5eb8,Hopefarm Channasandra,Chikkabidarakallu,7,10.36,17,15,QR,0,0
e0b974cb,South End Circle,Jayadeva Hospital,7,8.93,15,13,Token,0,0
a1a06a79,Nallurhalli,Vijayanagar,13,23.09,39,2,Token,0,1
a93b5513,Hongasandra,Rajarajeshwari Nagar,13,4.58,7,7,QR,0,0
fd154273,Dasarahalli,Benniganahalli,13,16.32,27,28,Token,0,0
4e22c593,Krantivira Sangolli Rayanna Railway Station,Singasandra,19,10.91,18,16,QR,0,0
c6833f99,Goraguntepalya,Jayaprakash Nagar,8,19.34,33,31,Token,0,0
c3694b29,Rashtreeya Vidyalaya Road,Yeshwanthpur,6,20.3,34,36,Token,0,0
94620c25,Madavara,Nallurhalli,7,3.39,5,8,Token,0,0
4dd7c8c1,Kadugodi Tree Park,Krishnarajapura,23,5.85,10,10,Token,0,0
d397eb6b,Jalahalli,Srirampura,11,6.32,10,9,SmartCard,0,0
4834a7cf,Krishnarajapura,Rajajinagar,18,20.59,35,35,Token,0,0
aca62928,Kadugodi Tree Park,Jayaprakash Nagar,15,13.75,23,23,Token,0,0
2db39e39,Krantivira Sangolli Rayanna Railway Station,Rajajinagar,8,7.92,13,12,SmartCard,0,0
f42e212b,Doddakallasandra,Dasarahalli,10,7.6,13,11,Token,0,0
a2d35462,Halasuru,Banashankari,5,21.08,36,35,SmartCard,0,0
c561e542,Kengeri,Konanakunte Cross,17,24.44,41,43,Token,0,0
fd667143,Mysuru Road,Sri Sathya Sai Hospital,19,19.35,33,35,Token,0,0
29e11f9d,Whitefield (Kadugodi),National College,10,20.16,34,35,Token,0,0
7d49cad6,Challaghatta,Rajajinagar,5,4.08,6,8,QR,0,0
71d385e5,Rashtreeya Vidyalaya Road,Mahakavi Kuvempu Road,21,6.78,11,2,SmartCard,0,1
85559112,Singayyanapalya,Silk Institute,15,1.12,1,0,SmartCard,1,1
c7bdf769,Chikkabidarakallu,Kengeri,18,21.23,36,103,Token,0,1
1ec47b0d,Indiranagar,Electronic City,16,19.78,33,5,SmartCard,0,1
f44ccd51,Dr B R Ambedkar Station Vidhana Soudha,Chickpete,14,3.74,6,5,QR,0,0
6d346260,Nadaprabhu Kempegowda Station Majestic,Indiranagar,16,1.05,1,-1,SmartCard,1,1
494e5adc,Rashtreeya Vidyalaya Road,Peenya Industry,19,2.06,3,4,SmartCard,0,0
9fe8d5bc,Whitefield (Kadugodi),Hopefarm Channasandra,7,6.0,10,10,QR,0,0
8dbf4a1e,Central Silk Board,Nadaprabhu Kempegowda Station Majestic,22,23.3,39,38,Token,0,0
ba596836,Peenya,Krantivira Sangolli Rayanna Railway Station,7,13.6,23,24,SmartCard,0,0
ee6ce9b5,Singayyanapalya,Nagasandra,16,8.06,13,2,Token,0,1
729ba580,Bommanahalli,Chickpete,6,23.27,39,3,SmartCard,0,1
2a07670f,Dr B R Ambedkar Station Vidhana Soudha,Deepanjali Nagar,15,20.34,34,37,SmartCard,0,0
7fff9ce0,Doddakallasandra,Kengeri Bus Terminal,22,12.07,20,108,SmartCard,0,1
82bfd193,Lalbagh,Jalahalli,8,9.97,17,84,QR,0,1
8337f121,Nagasandra,Srirampura,13,8.45,14,15,QR,0,0
05b8f82a,Kengeri,Goraguntepalya,11,11.55,19,20,SmartCard,0,0
df3d3b05,Krishnarajapura,Garudacharapalya,5,15.98,27,30,Token,0,0
ea4f7bb5,Whitefield (Kadugodi),Challaghatta,13,19.51,33,31,QR,0,0
2c06618d,BTM Layout,Banashankari,9,21.99,37,35,Token,0,0
bcc095fb,Indiranagar,Kudlu Gate,23,23.43,40,1,Token,0,1
0a3da68f,Yeshwanthpur,Jalahalli,15,24.48,41,40,SmartCard,0,0
a2fe11fd,Silk Institute,Lalbagh,16,14.92,25,28,SmartCard,0,0
beb2f973,Srirampura,Pantharapalya Nayandahalli,17,19.5,33,32,SmartCard,0,0
8d0dea8c,Hongasandra,Nallurhalli,11,18.85,32,32,Token,0,0
6d3593d2,Singayyanapalya,Jayanagar,13,2.07,3,6,SmartCard,0,0
36c93a80,Doddakallasandra,Magadi Road,23,19.61,33,33,Token,1,1
da5ea1ec,Electronic City,Rajarajeshwari Nagar,15,2.4,4,1,QR,0,1
a301798b,Biocon Hebbagodi,Krantivira Sangolli Rayanna Railway Station,19,14.79,25,27,SmartCard,0,0
ffff9a97,Vijayanagar,Goraguntepalya,7,8.68,14,13,SmartCard,0,0
cf35d827,Peenya Industry,Mahakavi Kuvempu Road,5,7.03,12,12,SmartCard,0,0
3cbf2ae4,Pattandur Agrahara,Infosys Foundation Konappana Agrahara,14,16.74,28,28,Token,0,0
476a1cd2,Hongasandra,Whitefield (Kadugodi),14,9.03,15,15,QR,1,1
e9a42470,Madavara,Nagasandra,21,15.28,26,100,SmartCard,0,1
6ce42da0,Vajarahalli,Nagasandra,7,14.37,24,24,SmartCard,0,0
dbc06053,Hopefarm Channasandra,Bommanahalli,6,13.48,23,22,QR,0,0
40d16db3,Jayadeva Hospital,Ragigudda,18,9.68,16,18,Token,0,0
790f679a,Swami Vivekananda Road,Baiyappanahalli,7,6.59,11,14,Token,0,0
50e9db8c,Sandal Soap Factory,Goraguntepalya,9,13.47,23,26,Token,0,0
d8134c27,Madavara,Peenya Industry,6,5.82,9,7,QR,0,0
22f1fc5a,Jnanabharathi,Whitefield (Kadugodi),10,16.66,28,29,Token,0,0
409a0e3c,Nagasandra,Hongasandra,23,21.58,36,113,SmartCard,0,1
be305e77,Biocon Hebbagodi,Sir M Visvesvaraya Central College,9,16.68,28,30,SmartCard,0,0
6cfcbdcd,Baiyappanahalli,Hosa Road,15,4.12,7,7,Token,0,0
81759210,Jalahalli,Indiranagar,23,20.57,35,34,QR,0,0
298fd40f,Yelachenahalli,Dasarahalli,7,15.42,26,4,SmartCard,0,1
b6d45a5b,Pantharapalya Nayandahalli,Jayadeva Hospital,13,5.51,9,8,QR,0,0
f063d969,Kengeri Bus Terminal,Sri Balagangadharanatha Swamiji Hosahalli,15,14.73,25,25,Token,0,0
0affed46,Doddakallasandra,Goraguntepalya,22,5.75,9,1,QR,0,1
063c2b54,Kudlu Gate,Indiranagar,5,3.14,5,5,QR,0,0
d7806679,South End Circle,Halasuru,19,3.06,5,7,QR,0,0
cd2c8fca,Delta Electronics Bommasandra,Nallurhalli,23,24.68,42,43,QR,0,0
20778f5b,Yeshwanthpur,Pantharapalya Nayandahalli,17,4.5,7,66,QR,0,1
76bef457,Peenya Industry,Attiguppe,5,5.25,9,68,SmartCard,0,1
7439c619,Jnanabharathi,Rajajinagar,12,21.82,37,37,Token,0,0
a6128ba4,Garudacharapalya,Yelachenahalli,15,7.56,12,52,QR,0,1
c3cdcd0c,Krantivira Sangolli Rayanna Railway Station,Magadi Road,20,11.31,19,22,SmartCard,0,0
79131415,Krishna Rajendra Market,Infosys Foundation Konappana Agrahara,14,19.21,32,30,SmartCard,0,0
7f10362a,Hongasandra,Krishnarajapura,18,16.33,27,27,Token,0,0
72af80a5,Jayadeva Hospital,Attiguppe,19,8.35,14,4,QR,0,1
88fbac34,Konanakunte Cross,BTM Layout,7,17.3,29,31,Token,0,0
45004beb,Mahakavi Kuvempu Road,Dr B R Ambedkar Station Vidhana Soudha,5,21.94,37,37,Token,0,0
0f0b7911,Sir M Visvesvaraya Central College,Dasarahalli,6,11.81,20,21,QR,0,0
e2d61fac,Jayaprakash Nagar,Halasuru,23,18.71,32,35,Token,0,0
1348467d,Lalbagh,Krantivira Sangolli Rayanna Railway Station,18,21.37,36,39,QR,0,0
9030fea0,Jayaprakash Nagar,Pattanagere,11,14.63,25,27,SmartCard,0,0
50557376,Chikkabidarakallu,Swami Vivekananda Road,16,4.84,8,11,QR,0,0
1b5d0e7a,Halasuru,Mantri Square Sampige Road,15,10.96,18,17,Token,1,1
648ad974,Krishna Rajendra Market,Dr B R Ambedkar Station Vidhana Soudha,11,9.29,15,5,QR,0,1
e7910fb6,Nadaprabhu Kempegowda Station Majestic,Peenya Industry,13,4.5,7,6,Token,0,0
e98950fe,Chickpete,Mantri Square Sampige Road,19,6.66,11,14,SmartCard,0,0
25e0ff06,Peenya Industry,Infosys Foundation Konappana Agrahara,16,12.87,22,20,Token,0,0
1aea0c50,Benniganahalli,Pantharapalya Nayandahalli,9,22.6,38,36,Token,0,0
794c2508,Singayyanapalya,Nallurhalli,9,17.26,29,27,SmartCard,0,0
909808e5,Goraguntepalya,Kundalahalli,6,23.01,39,38,SmartCard,0,0
e23841cc,Dr B R Ambedkar Station Vidhana Soudha,Mahalakshmi,18,17.64,30,5,QR,0,1
9682e7ee,Trinity,Krishna Rajendra Market,12,21.61,37,37,Token,0,0
282d5656,Nallurhalli,Sri Sathya Sai Hospital,13,11.5,19,20,SmartCard,0,0
e95168c0,Challaghatta,Konanakunte Cross,17,2.59,4,7,QR,0,0
d65dc485,Krishna Rajendra Market,Challaghatta,21,14.58,24,25,Token,0,0
7f0ded4e,Cubbon Park,Hopefarm Channasandra,16,16.22,27,26,Token,0,0
838eb921,Jayanagar,Jayadeva Hospital,19,13.01,22,25,QR,0,0
9e25c95a,Indiranagar,Hopefarm Channasandra,18,12.23,20,19,QR,1,1
671434de,Seetharampalya,South End Circle,19,15.5,26,26,QR,1,1
5d27329d,Attiguppe,Central Silk Board,11,19.73,33,31,Token,0,0
cbc95464,Yeshwanthpur,Kengeri,7,16.82,28,27,SmartCard,1,1
a98acc03,Dasarahalli,Silk Institute,17,2.9,4,7,QR,0,0
fcaa16ce,Chikkabidarakallu,Magadi Road,12,11.7,20,20,Token,0,0
f665fe61,Biocon Hebbagodi,Hoodi,18,17.28,29,30,QR,1,1
a3f53b58,Sri Sathya Sai Hospital,Singasandra,11,10.75,18,19,QR,0,0
ba4a53b5,Rajajinagar,Challaghatta,13,16.09,27,28,QR,0,0
1a4ab3dd,Whitefield (Kadugodi),Dr B R Ambedkar Station Vidhana Soudha,10,2.92,5,8,Token,0,0
8ea14be6,Nagasandra,Sri Sathya Sai Hospital,5,12.3,21,22,SmartCard,0,0
5e851863,Silk Institute,Pattandur Agrahara,11,12.04,20,23,Token,0,0
845d85e4,Vijayanagar,Bommanahalli,13,15.97,27,2,SmartCard,0,1
f83f5dc0,Central Silk Board,South End Circle,15,16.82,28,99,Token,0,1
587aba3e,Mysuru Road,Lalbagh,22,22.01,37,38,QR,0,0
35beaf09,Krishna Rajendra Market,Mahalakshmi,9,6.18,10,12,QR,0,0
a76af407,Rajarajeshwari Nagar,Vijayanagar,9,13.81,23,21,SmartCard,0,0
e4b9a476,Sri Sathya Sai Hospital,Bommanahalli,20,12.4,21,22,Token,0,0
9efd50da,Rajarajeshwari Nagar,Krishna Rajendra Market,12,13.86,23,22,Token,0,0
95df84a5,Garudacharapalya,Kengeri,16,17.79,30,31,Token,0,0
a8c6e4e0,Thalaghattapura,Huskur Road,19,12.08,20,19,Token,0,0
d9c68a42,Hosa Road,Cubbon Park,15,11.91,20,20,QR,0,0
450ecae9,Cubbon Park,Krishna Rajendra Market,11,6.48,11,10,QR,0,0
4b083931,Krishna Rajendra Market,Krantivira Sangolli Rayanna Railway Station,7,12.45,21,19,SmartCard,0,0
93b52adf,Konanakunte Cross,Kengeri Bus Terminal,8,18.89,32,31,QR,0,0
b8fe8569,Manjunath Nagar,Srirampura,16,22.8,39,39,QR,0,0
a56a446a,Trinity,Jayaprakash Nagar,19,7.35,12,11,Token,0,0
3be14cb4,Srirampura,Mantri Square Sampige Road,17,9.1,15,15,SmartCard,0,0
58971231,Hongasandra,Dr B R Ambedkar Station Vidhana Soudha,19,2.48,4,54,Token,0,1
c2cd81c7,Hongasandra,Krishnarajapura,15,13.02,22,20,Token,1,1
3a92be2b,Mahakavi Kuvempu Road,Sri Sathya Sai Hospital,20,22.04,37,37,SmartCard,0,0
dd81fc2d,Challaghatta,Dasarahalli,10,5.32,9,9,QR,0,0
e57a52f9,BTM Layout,Peenya,7,6.04,10,13,SmartCard,0,0
37ca5fcd,Sandal Soap Factory,Krantivira Sangolli Rayanna Railway Station,9,4.77,8,9,SmartCard,0,0
b2c5551c,Peenya,Chickpete,10,19.29,33,35,QR,0,0
3062a4f1,Chickpete,Mahakavi Kuvempu Road,9,14.1,24,26,Token,0,0
dd861395,Rajarajeshwari Nagar,Jalahalli,23,15.79,27,30,Token,0,0
dd2c6dac,Jayanagar,Jalahalli,21,18.68,32,2,SmartCard,0,1
858a3ce7,Mysuru Road,Yelachenahalli,18,10.89,18,70,SmartCard,0,1
b480bb9c,Goraguntepalya,Deepanjali Nagar,22,2.78,4,7,SmartCard,0,0
c01ddc56,Krantivira Sangolli Rayanna Railway Station,Singayyanapalya,16,9.43,16,2,SmartCard,0,1
7caa507d,Whitefield (Kadugodi),Jnanabharathi,5,15.98,27,30,Token,0,0
02aa76c8,Kadugodi Tree Park,Magadi Road,13,5.53,9,8,SmartCard,0,0
1ffb9e8c,Jalahalli,Garudacharapalya,6,14.25,24,26,SmartCard,0,0
1eb110d9,Goraguntepalya,National College,18,10.43,17,15,SmartCard,0,0
e212b3a8,Manjunath Nagar,Nagasandra,13,19.35,33,1,QR,0,1
f27dd9eb,Yeshwanthpur,Krantivira Sangolli Rayanna Railway Station,6,5.33,9,8,SmartCard,0,0
571c5564,Kadugodi Tree Park,Singayyanapalya,23,6.39,10,1,Token,0,1
7b785dac,Rashtreeya Vidyalaya Road,Vajarahalli,16,12.66,21,22,Token,0,0
01db1860,Trinity,Jalahalli,9,14.3,24,24,QR,0,0
071211d1,Baiyappanahalli,Deepanjali Nagar,14,12.52,21,22,Token,0,0
ba7ab63d,Banashankari,Yelachenahalli,7,19.05,32,30,QR,0,0
b78af04c,Biocon Hebbagodi,Jalahalli,18,4.49,7,6,SmartCard,0,0
d090b10e,Vajarahalli,Dr B R Ambedkar Station Vidhana Soudha,18,2.6,4,2,SmartCard,0,0
4ff7d762,Vajarahalli,Sri Balagangadharanatha Swamiji Hosahalli,5,6.95,11,9,Token,0,0
9b6683a8,Konanakunte Cross,Singayyanapalya,16,4.79,8,11,SmartCard,0,0
7310b9d2,Swami Vivekananda Road,Srirampura,6,9.59,16,17,Token,0,0
c723c1d9,Srirampura,Dr B R Ambedkar Station Vidhana Soudha,18,13.52,23,26,QR,0,0
795f8392,Jalahalli,Goraguntepalya,20,14.31,24,25,SmartCard,0,0
1f180cac,Kengeri Bus Terminal,Banashankari,12,18.69,32,34,Token,0,0
9eaa88ef,Singayyanapalya,Mahalakshmi,8,3.26,5,6,Token,0,0
27b4385a,Electronic City,Mahakavi Kuvempu Road,21,6.18,10,13,Token,1,1
97f3445a,Biocon Hebbagodi,Krantivira Sangolli Rayanna Railway Station,22,1.86,3,2,SmartCard,0,1
85e5b28b,Jalahalli,Benniganahalli,14,22.68,38,36,Token,0,0
fa4181f6,Indiranagar,Madavara,8,7.32,12,15,SmartCard,0,0
294bc9f0,Rajarajeshwari Nagar,Cubbon Park,8,20.04,34,33,SmartCard,0,0
2d32354b,Manjunath Nagar,Krishna Rajendra Market,6,21.44,36,39,SmartCard,0,0
15144075,Chikkabidarakallu,Cubbon Park,6,4.01,6,2,QR,0,1
a77e0258,Srirampura,Delta Electronics Bommasandra,9,4.05,6,9,QR,0,0
a169bb67,Kundalahalli,Kengeri,11,8.49,14,17,SmartCard,0,0
8c7dcfa4,Jayadeva Hospital,South End Circle,18,18.6,31,31,SmartCard,0,0
5496bfaf,Pattanagere,Seetharampalya,23,18.7,32,30,Token,0,0
64c2c0f6,Kadugodi Tree Park,Halasuru,15,18.86,32,33,Token,0,0
